0.0	0.0	0.0	1.0	NULL
0.0	2.0	2.0	1.0	incongruent
2.0	0.0	1.0	1.0	NULL
3.0	2.0	2.0	1.0	incongruent
5.0	0.0	0.75	1.0	NULL
5.75	2.0	2.0	1.0	incongruent
7.75	0.0	0.5	1.0	NULL
8.25	2.0	2.0	1.0	incongruent
10.25	0.0	0.25	1.0	NULL
10.5	2.0	2.0	1.0	incongruent
12.5	0.0	0.25	1.0	NULL
12.75	1.0	2.0	1.0	congruent
14.75	0.0	0.5	1.0	NULL
15.25	2.0	2.0	1.0	incongruent
17.25	0.0	0.25	1.0	NULL
17.5	2.0	2.0	1.0	incongruent
19.5	0.0	0.25	1.0	NULL
19.75	1.0	2.0	1.0	congruent
21.75	0.0	0.25	1.0	NULL
22.0	1.0	2.0	1.0	congruent
24.0	0.0	0.25	1.0	NULL
24.25	1.0	2.0	1.0	congruent
26.25	0.0	1.0	1.0	NULL
27.25	2.0	2.0	1.0	incongruent
29.25	0.0	0.25	1.0	NULL
29.5	1.0	2.0	1.0	congruent
31.5	0.0	0.5	1.0	NULL
32.0	1.0	2.0	1.0	congruent
34.0	0.0	0.5	1.0	NULL
34.5	1.0	2.0	1.0	congruent
36.5	0.0	1.5	1.0	NULL
38.0	1.0	2.0	1.0	congruent
40.0	0.0	0.25	1.0	NULL
40.25	1.0	2.0	1.0	congruent
42.25	0.0	0.0	1.0	NULL
42.25	1.0	2.0	1.0	congruent
44.25	0.0	0.25	1.0	NULL
44.5	2.0	2.0	1.0	incongruent
46.5	0.0	0.5	1.0	NULL
47.0	1.0	2.0	1.0	congruent
49.0	0.0	0.25	1.0	NULL
49.25	2.0	2.0	1.0	incongruent
51.25	0.0	0.5	1.0	NULL
51.75	1.0	2.0	1.0	congruent
53.75	0.0	0.75	1.0	NULL
54.5	2.0	2.0	1.0	incongruent
56.5	0.0	0.25	1.0	NULL
56.75	1.0	2.0	1.0	congruent
58.75	0.0	0.25	1.0	NULL
59.0	2.0	2.0	1.0	incongruent
